index,plate,review_reason_code,customer_meaning,reviewer_comments,status
23061,HUNTLFE,2,HUNT LIFE,HUNT,N
20767,CLOM650,2,FRIEND MUSIC GROUP FOLLOWED BY AREA CODE,650 AREA CODE,N
12995,MFFL JJ5,3,MAVERICKS FAN FOR LIFE,"PULLED FOR MF, CAN BE SHORT FOR MOTHERFUCKER",Y
6622,WHITMN 1,4,"MY LAST NAME (WHITMAN) AND THE NUMBER 1 (AS IN FIRST VEHICLE W THIS VANITY PLATE, WILL ADD MORE AS I GET MORE VEHICLES.",DOES IT LOOK LIKE WHITEMAN 1?,N
1666,3O1X31O,2,"MD TO LA,CA","301=MARYLAND AREA CODE, 310=LA AREA CODE",N
22646,WOD MAN,1,MY LAST NAME,"WOD IS SIMILAR TO WOOD, WOOD CAN BE ANOTHER NAME FOR A PENIS",N
22616,LETS BUG,1,LAKE ELSINORE MEAT,SIMILAR TO LETS FUCK SEXUAL REFERENCE -,Y
2361,72 BLU,2,YEAR AND COLOR OF TRUCK,BLUE,Y
11953,BADAS16,3,NICKNAME AND VEHICLE IS A 2016 FORD MUSTANG GT,BAD ASS,N
4755,FTFO,3,NO MICRO,FUCK THE FUCK OFF,N
2413,DFWTB,3,DONT FORGET WHO TO BE (PERSONAL MOTTO),DONT FUCK WITH THE BAND,N
10791,AF WAGON,3,NO MICRO,AS FUCK WAGON?,N
10474,51O MOBN,2,"510 IS MY HOME AREA CODE, ND MOBBIN IS  SLANG FOR CRUISING IN A NICE CAR","510 AREA CODE, ALSO MOB",N
17912,ELGRIFO,2,NICK NAME,GOOGLE TRANSLATE SAYS IT MEANS TAP BUT URBAN DICTIONARY SAYS IT IS SLANG FOR FILTHY POTHEAD,N
14841,GMA2BZ,3,GRANDMA (ME) LOVES MY 2 GRANDSONS,BZ IS SHORT FOR BITCH,N
15456,BLUUZV8,2,MY CAR IS BLUE AND HAS A V8 ENGINE,"BLUE, GANG REFERENCE",Y
8623,FED SLED,5,RETIRED DOJ CAR,LAW ENFORCEMENT,N
10822,NO BOPS,1,"IN MY FOREIGN LANGUAGE BOPS MEAN TAILGATERS. AS A RESULT, THE LICEANSE PLATE WILL MEAN NO TAILGATERS.",URBAN/GOOGLE BOTH SAY IT MEANS BLOWJOBS,N
15614,XIVXCII,2,BIRTHDATE,"XIV, 14 GNAG REFERENCE",N
16518,MAYHAM5,2,PLAY ON WORD OF LAST NAME,"MAYHEM, HOSTILE",N
17140,GOTGASS,1,MY CAR HAS A BAD GAS MILEAGE,"ASS stands out, GOTGAS is out there on an electric vehicle",N
11858,TACOTED,1,TOYOTA TACOMA TRUCK NAMED TED =),PULLED FOR TACO,N
5819,LOWWHOE,1,CUSTOM VEHICLE REPRESENTATION. ITS A TAHOE AND ITS LOWERED,HOE,N
10602,OMW2FYC,1,RICK JAMES,ON MY WAY TO FUCK YOUR C COULD MEAN VARIOUS THINGS,N
19746,MY88,2,MY GOOD FORTUNTE,"88, GANG REFERENCE",N
21696,KAYF EM,3,IM FUN,OK F EM?,N
1574,ZERO FCS,3,INITIALS OF A FAMILY MEMBER,ZERO FUCKS,N
7660,BVRHSEN,1,TV CHARACTER ANASTASIA BEVERHAUSEN FROM THE WILL & GRACE TV SITCOM,BEAVER,N
21852,CTYWOOD,1,CRAFTY WOOD,WOOD CAN MEAN AN ERECTION. ANI DOESN’T SHOW ANY OLDER MODEL VEHICLES,Y
8424,NIX 5O,2 OR 5,Nicks 1950,nix the police=get rid of the police. His name is Nick but no 1950 car on ani and 5-oh=police,N
15842,THREE 1O,2,MY AREA CODE-310,310 = AREA CODE,N
20864,GOVBLOS,,THE COMBINING OF THE GOVNAUGHT AND BLOGISIS FAMILY. ORIGINAL FAMILY NAMES,BLOWS (Customers name Johnson),N
17422,MARC916,2,MARC ANTHONYS BIRTHDAY,AREA CODE,N
15567,RDWNGUG,2,RDWNG IS FOR DETROIT RED WINGS HOCKEY  TEAMUG FOR MY INITIALS,"RED, GANG REFERENCE",Y
11959,BLUSHFT,2,"BLUE SHIFT, A PHYSICS TERM AND CAR IS BLUE  AND MANUAL TRANSMISSION","BLUE, GANG REFERENCE",Y
7838,KNFEGUY,7,I AM A KNIFE COLLECTOR SO I AM A KNIFE GUY,KNIFE-WEAPON,N
11986,FUCHS68,3,MY LAST NAME AN YOM FOR VEHICLE,"FUCH, FAMILIAR TO FUCK, OFFENSIVE",N
22768,QBCT 69,1,QUEEN BITCH COMING THROUGH 69,"69, SEXUAL REFERENCE",N
21943,DIGGLRR,1,ABBREVIATION FOR OLD RACE CAR DRIVERS INSPIRATION FOR FINDING A WAY TO WIN A RACE WHEN FACED WITH A SEEMINGLY IMPOSSIBLE TASK,ADULT FILM STAR CHARACTER FROM THE MOVIE BOOGIE NIGHTS WAS DIRK DIGGLER. URBAN DICTIONARY SAYS DIGGLER=PENIS 60 UP 33 DOWN,N
18514,COONZ1,,MY LAST NAME SPELLED DIFFERENT WITH #1,DEROGATORY TERM FOR BLACK PEOPLE,N
22125,ROLL N 1,7D,DRIVE IN ONE,"COULD BE REFERENCING ROLLING A BLUNT OR A JOINT, REFERENCE TO MARIJUANA",N
7503,FAST FR8,2,FAST FREIGHT,FAST FREIGHT,Y
23026,RR88RRS,2,OAKLAND RAIDERS,"88, GANG REFERENCE",N
5675,PIMMPNN,1,VERY CLEAN NICE LOOKING AUTO.,PIMPIN,N
8900,88HS888,2,NO MICRO AVAILABLE,88 HITLER REFERENCE,N
19974,REDSTON,2,BUSINESS NAME,"RED, GANG REFERENCE",Y
18876,FMILIA G,2,GONZALEZ FAMILY ABBREVIATED IN SPANISH,STAND ALONE G,N
2692,BB 619,2,INITIALS AND AREA CODE,CA AREA CODE,N
21001,LOCA 79,2,NICK NAME,crazy,N
12461,YYARSE,,WHY? AMERICAN REMARKABLE SENIOR ENTITY,ARSE IS ANOTHER WORD FOR ASS,N
6916,OG MANX,2,ORIGINAL MANX,OG ORIGINAL GANGSTER,N
17911,EJ 7O7,2,ENGINE CODE / AREA CODE,707 is customers area code.. Doesn’t have a Dodge. Has a GMC truck…?,N
16004,OOODOOD,6,EVERY CIRCLE IS A HALO FOR ONE OF THE LOST MEMBERS OF MY FAMILY WHO ARE CLOSE TO MY HEART,CONFIGURATION,N
21253,SS RED69,1,1969 CHEVY CAMARO SS,PULLED FOR 69 (NO 1969 ON ANI),N
6277,CHUBS69,1,MY SONS NICKNAME AND YEAR OF CAR,NO 69 VEHICLE VERIFIED,N
21212,DLLL31O,2,FAMILY NAME,310 = AREA CODE,N
14931,2GETWET,1,SURFING RELATED,COULD HAVE SEXUAL CONNOTATION,N
13773,MONICAG,2,JUST THE NAME SHE BORN IN SANTA MONICA G FOR LAST NAME,"G, GANG REFERENCE",N
2776,XXX FIVE,1,3 XS REPRESENT MY KIDS AND X5 IS MODEL OF MY CAR,XXX SEXUAL REFERENCE,N
18262,LOL DTF,3,LOL: LAUGHING OUT LOUD DTF: DAILY TRANSMISSION FLUID,DTF = DOWN TO FUCK,N
7319,LADY DD,1,LADY DIONDRA,DD AS IN  DOUBLE D,N
10105,MSLU UTS,1,NO MICRO,"SLUUTS? CUSTOMERS NAME IS LUCINDA. MS LU, UTS-UTAH UTS.",N
11672,TNTYALL,2,TNT = MY INITIALS YALL=YALL,TNT BOMB,N
12586,BLUE RAG,2,BLUE CONERTIBLE,GANG REFERENCE,N
7514,19BUD4O,2,MY NAME AND YEAR I WAS BORNE,BUD AS IN WEED,N
17423,MARINOG,2,MY NAME,"OG, GANG REFERENCE",N
12365,CASH31O,,DOGS NAME,"AREA CODE, GANG REFERENCE",N
1775,SHAK AK,,no micro,AK IS A GUN,N
7706,WFOMKIV,3,WIDE FREAKING OPEN MARK IV,WFO-WIDE FUCKING OPEN,N
20840,TNACS B,3,TENACIOUS B,B AS IN BITCH,N
44,KILLAHB,2,LOVE THE MOVIE,KILLAH B,N
11345,YALLAH5/,D,FAV # AND LAST NAME OF SO,YALL ASS,Y
20889,PAXUCO,,TOWN MY FAMILY IS FROM IN MEXICO,JUVENILE GANG MEMBER,N
22787,VF MK AF,3,INITIALS OF FAMILY MEMBERS,AF STANDS FOR AS FUCK,N
5907,65 ZERO,2,year model and my cars name,650 is Bay Area area code and the customers area code. No 1965 vehicle on ani either,N
18949,BMG 13,2,MY DAUGHTER INITIAL,"13=GANG NUMBER, NO 2013 CAR ON ANI",N
4473,GMA$TNT,2,NOT ON QUICKWEB YET,GRANDMA LOVES DYNAMITE,Y
15344,EGBO42O,7D,BIRTHDAY,420 = MARIJUANA REFERENCE,N
10544,POONDOG,1,NICK NAME LAST NAME IS POON,POON IS SLANG FOR VAGINA. URBAN 8897 UP 2750 DOWN. IT IS THEIR LAST NAME,N
10249,PS PLMBR,1,PALM SPRINGS PLUMBER,PS PLUMBER CAN BE LOOKED AS  SEXUAL,N
18899,NAST WMN,1,REFERENCE TO 2016 ELECTION,COULD HAVE SEXUAL CONNOTATION,N
6310,CNOTT69,1,"INTIAL OF FISRT NAME, AND FIRST FOUR LETTERS OF LAST NAME AND YEAR OF VEHICLE",NO 69 CAR ON RECORD,N
17145,KONE YO,1,NICK NAME,CONEJO=RABBIT BUT IS VULGAR SLANG FOR MEANING PUSSY OR CUNT,Y
11329,REDPONI/,D,RED MUSTANG,RED IS GANG RELATED COLOR,Y
8025,HEMI619,2,MY VEHICLE HAS A HEMI MOTOR AND I LIVE IN THE 619 AREA CODE,"AREA CODE, SAN DIEGO",N
20907,YTDEVIL,,ITS A 4X4 OFF ROAD TRUCK WITH HUGE LIFT AND ITS A BEAST THE COLOR OF THE TRUCK IS WHITE AND ITS A DIRT DEVIL,WHITE DEVIL,N
2435,AUDIOSG,2,BYE IN SPANISH,ADIOS G,N
8013,EFUCNCR,1,EVERYDAY FIGHTING YOU CANCER,FUCK YOU CANCER,N
13311,DFIVE13,2,ITS MY WAY OF PAYING HOMAGE TO MY  RECENTLY DECEASED GRANDMOTHER WHO WE CALLED 5-13,"13, GANG REFERENCE",N
21076,OMGWTF8,3,"REPRESENTS MY GAMING COMPANY, OMGWTF (OH MY GOODNESS WORK TIME FUN) GAMES.",WTF,N
20873,ITSXLIT,,ITS LIT. AS IN MY CAR IS VERY BRIGHT AND SHINY,LIT AS HIGH DRUNK,N
14493,DBLNDWN,1,DOUBLE DOWN AS IN STOCKS,BOUBLE DOWN CAN BE A SEXUAL TERM MEANING TO HAVE SEX WITH MORE THAN ONE PERSON AT A TIME,Y
3680,MRG 13,2,no micro,13 GANG REFERENCE,N
13058,YACKS69,2,ALIAS AND COMPANY NAME,69 COULD HAVE SEXUAL CONNOTATION,N
14130,FLY BA,3,IDENTIFIES AIRLINES I PREVIOUSLY WORKED FOR,FLY BITCH?,N
22131,SXY 1969,1,MY TRUCK IS A 1969 COMPLETELY RESTORED C-10 TRUCK.  SHOW TRUCK,"SEXY AND 69, SEXUAL REFERENCE 1969 Truck on ANI",Y
4591,77777JO,7B,777 BRINGS REASSURING THOUGHTS FROM YOUR SPIRIT GUIDES THAT THEY ARE WITH YOU AND YOU CAN NOW SAFELY RELEASE YOUR FEARS ABOUT WHATEVER SITUATION CONCERNS YOU. JO IS MY NICKNAME.,"DIFFERENT CUSTOMER, SAME AS ABOVE THOUGH",N
20241,DGO 197O,2,DURANGO & BIRTH YEAR,"DGO=DAGO, AN OFFENSIVE TERM FOR SOMEONE OF ITALIAN DESCENT. ANI SHOWED A FORD, NO DODGE",N
9481,NUKE871,7,NO MICRO,NUKE IS MARKED UNACCEPTABLE. 871 IS LA AREA CODE,N
8654,FKYOU,3,DOCTORS PLATE FIX YOU,FUCK YOU,N
2969,13 LGUA,2,NAME OF SAINT IN YURUBA RELIGION (CUBA),13-GANG,N
23109,ANPAISA,2,ATLETICO NACIONAL PAISANOS,PAISA CAN BE A DEROGATORY TERM FOR SOMEONE OF MEXICAN DESCENT,N
19499,D CUPP,1,FIRST NAME AND MY GRANDPARENTS LAST NAME,BREAST SIZE,N
1905,RISK OG,,CAR NAME,OG ORIGINAL GANGSTER,N
5390,OGES 7O,11,INITIALS/HIS NICKNAME,OG / HIS INITIALS,N
12114,WLDASSS,1,WILD PONY,"WILD ASS, OFFENSIVE",N
17535,ICYUNVM,2,A OLD SAYING,"I SEE YOU ENVY ME, SOME MAY TAKE IT AS HOSTILE",N
6647,XING88,2,NO MICRO,88-HITLER,N
13300,BLUEJS,2,(TORONTO) BLUE JAYS,"BLUE, GANG REFERENCE",Y
21866,GURKHAS,2,PEOPLE OF NEPAL,they are Nepalese soldiers,N
18519,DAMOE,,COMPANY NAME,DAMN,Y
19178,RYDETHS,,I RIDE THIS MOTORCYCLE FOR FUN.,RIDE THIS,N
7513,13SSO98,2,SPECIALIZED SERIAL NUMBER OF CAR FROM SHELBY AMERICAN INC,13 GANG REFERENCE,N
13352,KCANCER,2,KILL CANCER,"K STANDS FOR KILL, HOSTILE",Y
13609,SICK ASF,,DESCRIBES THE CONDITION OF THE CAR TO BE BEYOND GREAT,SUICK AS FUCK,N
21903,SFBAKES,7D,LAST NAME IS BAKER,REFERENCES TO BAKE CAN MEAN MARIJUANA Last name is Baker,Y
2481,13 CAL 13,2,NO MICRO AVAILABLE,13 GANG REFERENCE,N
829,UCLATTY,1,UCLA ATTORNEY,UCLA TITTIE?,N
11302,$HERBLF/,D,HERBALIFE DISTRIBUTOR,HERB CAN BE A TERM FOR MARIJUANA,Y
17308,GNGFMLY,2,THE FIRST LETTER OF MY KIDS NAME AND LAST  NAME (FMLY MEANS FAMILY),"GANG FAMILY, GANG REFERENCE",N
2123,8OADICT,D,"TOYOTA LAND CRUISER 80 SERIES ADDICT, I HAVE HAD A FEW OF THESE TRUCKS.",ADDICT,N
21286,WOOF88,2,WOOF IS THE SOUND OF DOGS (SNOOPY) BARKING. 88 MEANS RICH AND PROSPEROUS IN CHINESE.,"88, GANG REFERENCE",N
2065,BONE 13,"1,2",MY NICK NAME AND FAVORITE NUMBER,BONE=SEX (LAST NAME IS BONO) 13=GANG NUMBER (NO 2013 CAR),N
567,ICE KILS,2,INTERNAL COMBUSTION ENGINES ARE BAD FOR OUR HEALTH.,kill,N
2110,TANG NA,1,ITS A NAME.,"NOT CUSTOMERS NAME. TANG=PUSSY, HAS HONDA, NO MUSTANG",N
5824,NEGRA 14,2,"BLACK TRUCK, YEAR 2014",14 GANG REFERENCE,N
4242,OCBEAVS,,ORANGE COUNTY BEAVERS (OREGON STATE UNIVERSITY ALUM),BEAVER,N
22282,GUNSS5O,2,MY NAME IS GUNN AND I HAVE A CAMARO SS FIFTY EDITION,GUNS - name is Gunn with Ford on ANI,N
21952,13M  K,2,MINIMUM TEMPERATURE (IN KELVIN) FOR HYDROGEN FUSION,"13=gang number, no 2013 car on ani",N
9554,1BA HH8,7,TRUCK NUMBER,I BE HATE?,N
13236,MKY BOY,"1, 2",MY DOGS NAME IS MILKY,"monkey boy? Monkey=female anatomy. Also, Offensive Slang Used as a disparaging term for a person with dark skin. There was a MNKYBOY ordered last year and never picked up so the reservation is still sitting there.",N
21760,CJ4DSRT,1,CJ (MODEL OF THE REGISTERED JEEP VEHICLE)FOR THE DESERT,CJ FOR DESSERT COULD BE A SEXUAL REFERENCE (Can’t see ANI. There is a CJ-4 Jeep),N
14997,HRDASFK,,HEARD OF A SURF KING,HARD AS FUCK,N
23151,HORI SHT,3,NICKNAME HORI SEQUENTIAL HYPER TURBO,"SHT IS SIMILAR TO SHIT, PROFANITY",N
19012,GMA BLUE,2,GRANDMA DODGER BLUE,BLUE=GANG COLOR,N
19021,BUD ONE,,MY FATHER PASSED AWAY THIS YEAR. BUD WAS HIS NICKNAME AND I WANT THIS PLATE WHERE HE CAN RIDE WITH ME.,BUD MARIJUANA,N
18940,TAC OS5,1,T.A.C. IS AN EXPERIMENTAL AI COMPUTER OPERATING SYSTEM. TECHNICAL ANALYTICAL COMPUTATIONS OR TAC. O S 5 IS THE OPERATING SYSTEM 5TH GENERATION,TACOS,N
18974,RZ1AWNG,1,no meaning,wang=penis,N
11266,SERW S14,2,SOUTH EAST REDWOODS S14,"14=HATE SYMBOL, NO 2014 ON ANI",N
1641,SIG GIRL,2,LOVES SIG SAUERS,sig sauer is a gun company,N
1990,ROMAN88,2,LAST NAME AND DATE OF BIRTH,88-HITLER RELATED,N
3789,$MYBAKA,2,LOVE MY BAKA,"BAKA=FOOL OR IDIOT IN JAPANESE, CONSIDERED DEROGATORY",N
6901,DM NUDES,1,DM NUDES,NUDES,N
22610,H88TERZ,2,"MY SIBLINGS ALWAYS DOUBTED I WOULD BECOME SOMETHING IN LIFE. THEY WERE HATERS, CONSTANT NEGATIVE COMMENTS, ETC.","HATERS, HOSTILE. AND 88 IS ALSO A GANG REFERENCE",N
3269,SHAAGGN,1,"S FOR STEVE GRANDPAS NAME, H FOR HENRIETA GRANDMAS NAME, A FOR ARTHUR BROTHERS NAME A FOR ARTIE DADS NAME G FOR GIAN SONS NAME G FOR GIA DAUGHTERS NAME N FOR NUBE DOGS NAME",SHAGGING=FUCKING,N
7562,UHOH 5OH,5,UH OH 5.0 (5.0 MEANING THE MSUTANG GT 5.0),50-POLICE,N
21718,UB HA8IN,2,YOU LIKE MY RIDE,YOU BE HATIN,N
2319,ASSMANZ,1,I AM A PROCTOLOGIST,ASS MANS,N
20129,RED  X,2,CAR NAME,RED=GANG COLOR,Y
20261,OG BILL,2,MY NAME,OG=ORIGINAL GANGSTER,N
21841,AF MOBLE,3,ARMED FORCES MOBLE,"AF=AS FUCK, GOOGLE SEARCH SHOWS A ARMED FORCES MOBILE",N
21496,JIVECAT,1,COOL GUY,"CAT, SEXUAL REFERENCE",Y
3752,S I G G,2,NAME OF CAR,"SIG, SHORT FOR SIG SAUER- A GUN",N
825,RH415K,7,INITIALS,CA AREA CODE,N
1133,NENE 14,2,NO MICRO,14 GANG REFERENCE no 2014 on record,N
5472,YVIAGRA,1,FUNNY,WHY VIAGRA,N
22673,MKWYCHP,5,MOVE OVER,"CHP STANDS OUT TO ME, LAW ENFORCEMENT REFERENCE",N
10198,ZEKE Z88,7,MY NAME,88-HITLER,N
15728,BLAKUZA,2,BLACK US AMERICA,"UZA, GOOGLE SAYS uza MEANS ANNOYING IN JAPANESE. UZI=GUN",N
6983,BNB TNT,7,BETH AND BRIAN. TNT IS AN AC/DC SONG,TNT,N
20139,18CPO93,2,"1893 IS THE YEAR OF THE NAVY CHIEF PETTY OFFICER, WHICH IS WHAT CPO STANDS FOR.",18=HATE SYMBOL,N
5878,AGRCSUC,1,alpha gamma rho chico,suck,N
21393,SIX FOX,3,NO MEANING.  VARIATION ON PRIOR PLATE,TO ME IT’S A LITTLE TOO SIMILAR TO SICK FUCK,N
6422,SUM BCH1,3,SOME BEACH FROM BLAKE SHELTON SONG,SUM BITCH… LIKE A SLURRED COUNTRY ACCENT SAYING SON OF A BITCH… SOME BEACH IS A BLAKE SHELTON SONG. SIMILAR PLATES OUT AND CURRENT.,N
9004,OG GUERO,2,OG- ORIGINAL GUERO- SPANISH FOR BLONDE BOY THE PLATE IS GOING ON A CLASSIC 1950S LOS ANGELES STYLE TRUCK,OG ORIGINAL GANGSTER,N
4982,OMGXWTF,3,OH MY GOD WHAT THE FREAK,WHAT THE FUCK,N
20679,H4N 5O7O,6,"HAN SOLO IN LEETSPEAK, WHICH IS A SORT OF COMPUTER NERD LANGUAGE",HAN SOLO,Y
5943,JAYS 69,1,NO MICRO,NO 69 VEHICLE,N
19899,BLOVESJ,1,HUSBAND BILL LOVES WIFE JENNY,"LOVES BJ, SEXUAL REFERENCE (customers name is William Bill)",N
18435,NBBLEU,2,ITS THE NAME OF MY CITY AND MY DOG,"BLUE, GANG REFERENCE",Y
7232,69 LEMUS,1,"FASTBACK IS FASTY IN THE VOLKSWAGEN COMMUNITY. HENCE, THE TERM 69 FASTY...",69 SEXUAL REFERENCE,N
15533,MAT5FDP,2,NAME MATT AND FAVORITE BAND NAME 5FDP,"5FDP STANDS FOR FIVE FINGER DEATH PUNCH, IT IS A BAND BUT SOME COULD FIND IT OFFENSIVE",Y
1296,CADI OG,2,no micro,ORIGINAL GANGSTER,N
14255,JOHANG,2,THE NAME OF MY SON,"G, GANG REFERENCE",Y
19009,TNTDAVE,2,NICKNAME,TNT=DYNAMITE,N
21524,BLK OPPZ,5,ARMY TERM,MILITARY REFERENCE,N
8745,H8N JOBS,7,ADVERTISEMENT FOR BOOK RELEASE,HATE,N
6515,LAW TACO,2,"LAW TACO, PLATE FOR SPANISH SPEAKING ATTORNEY",RACIAL?,N
18923,13FOX,2,IT WAS MY U.S. ARMY MOS ( JOB ),13 = GANG NUMBER,N
19967,PIGYCTY,5,EMAIL HANDLE. OLD NICKNAME DERIVED FROM BEATLES SONG.,"PIC, LAW ENFORCEMENT REFERENCE",N
21851,CRZNCAT,1,ITS FOR MY MOMS FIRST NEW CAR SHE HAS EVER BOUGHT. ITS A CHEVY CRUZ AND HER NAME IS CATHY.,"PULLED FOR CAT, NAME IS CATHY. HAS A 2014 CHEVY",Y
14107,ROLLO 2,2,DOGS NAME,"ACCORDING TO URBAN DICTIONARY, ROLLO CAN BE SLANG FOR TESTICLES",Y
20303,BEEZ5OO,3,EVERBODY CALLS MY WIFE B AND THE CAR IS A 500 SL MERCEDES,BEEZY ANOTHER WORD FOR BITCH,N
17176,48CHOLO,2,YEAR AND MAKE OF CAR,"has a 1948 Chevy, cholo can have a gang conotation",N
12994,LAK X111,2,KINGS TEAM AND FAVORITE NUMBER,"PULLED FOR X111, ROMAN NUMERAL FOR 13 WHICH IS GANG NUMBER",N
5527,HY HET,D,"NO REAL MEANING, JIBRISH.","HIGH, HETEROSEXUAL",N
4499,SONIC HH,2,SONIC THE HEDGEHOG. SIMILAR IN COLOR AND CHILDHOOD CARTOON.,HH HAIL HITLER,Y
11842,HIBOY,7D,NO MEANING ON REG 17,"HIGH BOY, DRUG REFERENCE",N
14105,REAL1B,3,NICKNAME,ONE REAL BITCH,N
4608,B HEL T,3,NOT ON QUICKWEB YET,pulled for hell but customer had B HEL T2 in the 1990s,Y
13393,STHEG,2,MY NAME: SHIVAM THE GANDHI,"G, GANG REFERENCE",N
459,LNG GUNR,2,no micro,GUNNER?,N
18577,N318OW,,MY AIRPLANE NUMBER,LOOK  A LIKE,N
1568,65OX65O,2,HORSE POWER AND TORQUE OF MOTOR IN CAR,CA AREA CODE,N
5034,LSXFTW7,3,CHEVY CORVETTE MOTOR MEANING,"LSX FTW, FUCK THE WORLD",N
7535,GOT X5,2,NO MICRO AVAILABALE,LOOKS LIKE I GOT 5 ON IT.. DRUG REFERENCE,N
10986,TTSNBUR,1,SHORT FOR A SONG TITLE,TT=PENIS IN TAGALOG OR TITTIES.. NOT SURE OF SONG TITLE. NO AUDI,N
15246,FLYPIGZ,5,FLYING PIGS,PULLED FOR PIGS,N
14381,TWEAKED,7D,TO IMPROVE PERFORMANCE (AS TO A MECHANISM OR SYSTEM) BY MAKING FINE ADJUSTMENTS TO IT.,COULD BE DRUG REFERENCE,N
2921,2BL2BST,1,2 BLESSED TO BE STRESSED,TWO BALLS TO BUST,Y
7112,H8 NIKI,2,"TO SYMBOLIZE THE MODERN DAY SAYING, I LOVE HATERS, AND THAT YOU DON’T CARE WHAT OTHERS THINK ABOUT YOURSELF.",HATE,N
14766,FFOKKUF,3,RUSSIAN FAMILY NAME,FUCK OFF BACKWARDS,N
9885,DIEGOO,2,ITS THE NAME OF MY SON,DIEGO DAYGO,Y
8553,GLOCK 41,7,NEWEST TOOL FOR OUR HOBBY,GUN,N
3579,8O5FAST,2,AREA CODE FAST,CA AREA CODE,N
971,GO8BLUE,2,UNIVERSITY OF MICHIGAN FAN!,BLUE-GANG COLOR,Y
17513,DUBLOWC,7d,LAST NAME,"DUB, DRUG REFERENCE",N
6736,$TITAYZ,1,CHILDHOOD NICKNAME FOR MAIDEN NAME,LOVE TITTIES,N
20888,NO 666,,"666 IS THE SIGN/MARK OF THE END OF DAYS, I AM SAYING NO TO THE MARK.",NO DEVIL,Y
8051,FX CNCER,3,NO QUICKWEB,FUCK CANCER OR FIX CANCER,N
4585,Y88SE,2,MY CAR IS A Y88 SPECIAL EDITION CAR,"google says y88 is a 78 Trans Am special edition, customer has 3 1978 Pontiacs on ani. 88=hate symbol",Y
6984,CASH 13,7,MONEY AND FAV NUMBER,13-GANG,N
18894,MADHAQR,2,LATE HUSBANDS GAMING NAME,MAD HACKER,N
15387,OWSOM 5O,5,AN AWESOME LOOKING 1950 TRUCK,PULLED FOR 5O,N
5387,MPC13,8,"COMPANY NAME-MINUTEMAN HOLDINGS CO. AND ALREADY HAS A MPC 11,12  PLATES",GANG #,Y
12283,RICE BAL,2,PERSONAL NICKNAME,TESTICLE REFERENCE,N
8206,RN4L805,2,AM A REGISTERED NURSE AND LIVE IN THE 805 AREA CODE AREA,805 AREA CODE,N
10467,187SBEE,2,AWESOME SUPER BEE,"187=HOMICIDE, Dodge is a 2013",N
14640,CUETERO,2,SPANISH FOR GUNNER- MY FIRST POSITION/ASSIGNMENT @ CDCR,GUN,N
12245,KNDY LAB,7D,TOY COMPANY NAME: CANDYLAB INC,DRUG LAB,N
21625,G RYDA,2,1000 RIDER,G=GANGSTER,N
14360,PB1O 51O,2,PUNJA 510,510 = AREA CODE,N
6388,DEVIL 14,2,ASU GRAD YEAR,14 GANG REFERENCE,Y
18274,SPC MKNY,1,SPACE MONKEY,PULLED FOR MONKEY,N
15571,RHINOD,1,IM A RHINO. MY NAME IS DUSTIN. D FOR SHORT. RHINO D. D RHINO WAS TAKEN ALREADY.,"THE D COULD STAND FOR DICK, SEXUAL REFERENCE",N
5958,LALA8O5,7,NO MICRO,CUSTOMERS AREA CODE,N
15500,GUAMBUD,7D,WHERE I WAS BORN & RAISED. GUAM USA.,"BUD, DRUG REFERENCE",N
20136,WAR LIFE,2,"MILITARY VETERAN, SPENT 21.5 YEARS IN THE AIR FORCE BEFORE RETIRING AND HAD THIS PLATE IN VIRGINIA BEFORE MOVING TO CALIFORNIA.",war,N
9574,MYBADSS,3,MY BAD SUPER SPORT,BAD ASS OR BAD SS? HAS 07 CHEVY UT,N
13607,ROACHH1,,ME AND MY PARTNERS INITIALS,ROACH AS IN WEED,N
718,QUIK 51O,2,QUICK DATSUN 51O,510 CA AREA CODE,N
11404,GLM BTCH,3,GLAM BITCH,PROFANITY,N
15375,MEAN OG,2,MAN OG,OG = ORIGINAL GANGSTER,N
23190,SEPPUKU,2,ITS THE TRADITIONAL DEATH OF A SAMURI IN JAPANESE CULTURE,"SEPPUKU IS A JAPANESE FORM OF A RITUAL SUICIDE, SOME MAY FIND OFFENSIVE",N
2444,JAF AMF,3,OWNERS INITIALS,AMF. CUSTOMERS INITIALS ARE JAF,N
4957,BISHWAH,3,BITCH WHAT,BITCH WHAT,N
90,U 2 HIGH,7,MY CAR IS LOWERED SO OTHER PEOPLES CARS ARE WAY HIGHER THAN MINE,ON DRUGS?,N
15555,OHELLNA,3,OH HELL NO!,"HELL, OFFENSIVE",N
7356,FLYIN A,1,its my nickname,A=ASSHOLE or could stand for last name initial,N
7977,DJB RED,2,NO MICRO,RED-GANG,N
20292,5 THEDON,2,NOT ON QUICKWEB,DON=BOSS OF A MAFIA FAMILY,N
16235,PWND13,2,A VARIATION ON THE WORD OWNED AND MY  FAVORITE NUMBER,"13, GANG REFERENCE",N
475,BLUE LUV,2,DODGER BLUE I LOVE,BLUE,Y
6298,BLUE RK,7,BLUE ROAD KING,BLUE,Y
11717,PEWPEW 5,2,ITS MY FAVORITE SAYING AND MY FAVORITE NUMBER THAT BEEN ON MY JERSEY SINCE A LITTLE  KID,PEWPEW IS USED TO IMITATE THE SOUND MADE BY FIRING A GUN. THERE ARE 2 SIMILAR OUT THERE AND 2 UNACCEPTABLE,N
