index,plate,review_reason_code,customer_meaning,reviewer_comments,status
16819,ABARF,3,FIAT 500 ABARTH,"BARF, NO FIAT ON ANI. HAS JAGUAR AND MAZDA",N
8719,B31ODAT,7,NO MICRO,310 LA AREA CODE,N
2929,BUKKAKE,1,BUKKAKE UDON IS A TYPE OF COLD JAPANESE NOODLE DISH WHICH A CHILLED BROTHER OVER WHEAT NOODLES AND IT TYPICALLY  EATEN IN THE SUMMER WHEN ITS HOT.,MEN EJACULATE ON A WOMANS FACE,N
6898,COPTICS,5,EGYPTIAN,COPS,Y
9416,RDSTONR,2,REDSTONE RD,STONER,N
22615,LE MEAT,1,LAKE ELSINORE MEAT,"MEAT CAN BE ANOTHER WORD FOR A PENIS, SEXUAL REFERENCE",N
21958,BAD 69FB,1,WHAT THE CAR IS-69 MUSTANG FASTBACK,"69, SEXUAL REFERENCE (69 Ford on ANI)",Y
17008,FURRYUP,2,BE MORE FURRY (SUBCULTURE OF ANIMAL ART AND CARTOONS,FURY UP,N
12539,DSICPLS,2,FILM COMPANY,DISCIPLES GANG,N
12348,BERYNIZ,,BERENICE OR VERY NICE,NIZ CAN BE A SLANG WORD FOR NIGGER,Y
21819,18K GLD,2,18K GLD JEWLERY,18 GANG REFERENCE,Y
759,$S14KAT,7,A CAT THAT WAS BORN ON JULY 14,NO 2014 VEHICLE,N
2327,DIV NKD,1,NO MICRO,NKD LOOKS LIKE NAKED,N
12798,BACTO69,1,GOING BACK TO 1969 MODEL CAMARO,"69, SEXUAL REFERENCE",N
16067,ECHOTRD,2,I HAVE A TRD TUNDRA. I LIKE THE WORD ECHO,TRD = TURD,N
7138,99TH RED,7,"99TH PURSUIT SQUADRON, THE TUSKEGEE AIRMEN",RED-GANG,N
22031,TATA4N,1,IT MEANS IM LEAVING,TATA CAN BE ANOTHER WORD FOR BREASTS,Y
3247,HIGHLIF,D,LIFE STYLE,"high, drug connotation",N
6604,UMF TYTY,3,NO MICRO,UMF-UGLY MOTHER FUCKER,N
2341,LKB4UGO,1,NO MICRO,LICK BEFORE YOU GO,Y
17190,L M F 1,3,OWNERS INITIALS,"IT IS CUSTOMER INITIALS, ALSO ACRONYM FOR LAZY MOTHERFUCKER",N
12166,BUDDHA Q,7D,NO MICRO,BUDDHA CAN BE SLANG FOR MARAIJUANA,N
4435,13MM15S,2,INITIALS AND RACE NUMBERS,13MM GUN,N
18545,HIGH4BY,,TRUCK HIEIGHT,HIGH,N
14634,BOOBIE7,1,IN MEMORY OF BEST FRIEND THAT PASSED AWAY IN 2007,BOOBIE,N
4173,MIJO831,2,SON DATE OF BIRTH,CA AREA CODE,N
19085,PIPERAK,,PIPELINE RACKS,RACK,N
10529,NE14AJA,7,MOM DAD AND SONS AGE AND INITALS,14-HITLER RELATED. NO 2014 CAR,N
3465,14ON41,2,NO MEANING. JUST INTERESTING TO SAY. ONE FOR ONE FOR ONE. EVERTYHING ELSE I TRIED WAS TAKEN,14-HITLER,N
12548,KOBEFTW,3,I AM A DIE-HARD LAKERS/KOBE BRYANT FAN!! THE POPULAR ACRONYM FTW STANDS FOR THE PHRASE FOR THE WIN. PLEASE CREATE A SPACE BETWEEN KOBE & FTW IF POSSIBLE. THANK YOU!,FTW FUCK THE WORLD,N
13789,BCHBRNC,,BEACH BRONCO,BITCH,Y
5712,BIGUANO,3,NOT ON QUICKWEB YET,"guano=bat shit, cant find a meaning for biguano. His name isnt Juan.",N
22972,SPRMNAC,2,SUPER MANIAC,SUPER MANIAC,Y
23416,LCKYO13,2,LUCKY 2013,"13=GANG NUMBER, HAS A 2013 DODGE",N
6646,4O8 WNSR,7,THE ENGINE WAS A 351 WINDSOR AND WAS REBUILT TO EQUAL A 408 CUBIC INCH WINDSOR. THE PLATE STANDS FOR 408 WINDSOR,408-SAN JOSE AREA CODE,N
10774,MNI CAKS,1,NICK NAME FOR MONICA IS MONICAKES BUT THAT WAS THE CLOSEST WE COULD FIND,CAKES ANOTHER WORD FOR BUTT,N
16118,D1OAJ14,,MY KIDS INITIALS AND BIRTHDAYS,14 GANG REFERENCE,N
2982,XX619XX,2,SAN DIEGO AREA CODE,CA AREA CODE,N
13551,HVALUED,7D,HYDROGEN FOR VALERIE AND ED,HAVE A LUDE?,N
16422,83SC911,2,PORSCHE 1983 911 SC,911 EMERGENCY,Y
16378,G 428,2,MY NAME AND ENGINE SIZE,G AS IN GANGSTER,N
1438,SIMON 88,2,NAME PLUS 88 REPRESENTS LUCKY IN CHINESE,88-HITLER,N
12834,GORDO33,3,MY NICKNAME FROM HIGH SCHOOL AND  FAVORITE NUMBER,"GORDO MEANS FAT, SOME MAY FIND IT OFFENSIVE",Y
9170,FSHNGUN,2,FISHING AND HUNTING,GUN,N
931,213PRID,2,LOS ANGELES AREA CODE,CA AREA CODE,N
17929,J4MFZ,3,JUST FOR MY FRIEND ZACH,J4 MOTHERFUCKERS… CUSTOMER IS ZACHARY AND WAS PURCHASED BY SOMEONE ELSE,N
21300,BOMB CPL,2,BOME COUPLE (COOL COUPLE),"BOMB, WEAPON REFERENCE",N
17820,1LSSGOD,2,1 LESS GOD,1 LESS GOD,N
1526,FVE5SIX,2,"MA5 5 2006, DATE HAS MEANING",556 IS A RIFLE,N
12899,RIDEHD,1,RIDE HARLEY DAVIDSON MOTORCYCLES,COULD BE RIDE HUGE DICK,Y
3872,J95O718,6,SON BIRTHDAY,LOOKS LIKE AN OLD TIN,N
7876,SPDKILS,2,NO QUICKWEB,"speed kills, pulled for kill",N
1964,F4T AS5,3,F4T STANDS FOR ONE OF MY FAVORITE TAIWANESE BOY BAND. AND A STAND FOR AUDI S5 BECAUSE IS GOING ON AN AUDI S5,FAT ASS,N
8464,PJ QUEEN,1,no quickweb,"PJ=palm job, sexual connotation",N
12683,QUASS,1,FAMILY NAME,"QUASS IS HIS LAST NAME, JUST PULLED BECAUSE OF ASS",N
21095,SHOWGN,2,OUR DOGS NAME - SHOGUN,SHOW GUN,N
21650,STCK AF,3,ITS MYB GIRLFRIEND INITIALS,STUCK AS FUCK,N
14200,7OBDASS,3,AWESOME 1970 CHEVY C10,BAD ASS,N
9551,REDVF1J,7,RED VERITECH FIGHTER JET FROM CARTOON ROBOTOECH,RED GANG COLOR. WHAT THEY SAY IS TRUE,Y
22033,UCSF RX,7D,UNIVERSITY OF CALIFORNIA SAN FRANCISCO PHARMACIST,"RX IS THE SYMBOL FOR PRESCRIPTION DRUGS, DRUG REFERENCE",Y
9714,NAFFOFF,2,MEANS TO GO AWAY OR BACK OFF IN THE UNITED KINGDOM,ANOTHER WAY OF SAYING PISS OFF OR FUCK OFF,N
3783,#TEATFN,1,"IT MEANS GOOD BYE, TTFN TA TA FOR NOW (BRITISH)","TEAT, NIPPLE",N
19417,DADAZZ,3,EMMAS DADA,AZZ COULD BE TAKEN AS ASS,N
8808,BLCK CAT,1,the model of the car is hellcat and it is black in color,"cat=pussy, no Dodge",N
20232,TPA BOY,1,"TPA IS THE ABBREVIATION FOR TAMPA BAY, WHICH IS WHERE I AM ORIGINALLY FROM.","TPA CAN = TITS, PUSSY, ASS",N
8558,LDY V,1,NAME OF CAR,LADY V… VAGINA,N
954,69NSECT,1,1969 VOLKSWAGEN BEETLE (BUG). THAT’S WHAT NSECT IS FOR,COULDNT VERIFY 69 VEHICLE,N
6672,GRMN$13,7,GERMAN HEART 13. WAS BORN AND RAISED IN GERMANY AND OUR HOUSE STREET NUMBER WAS 13,13-GANG,N
9388,GORDTO1,2,GORDITO ITS MY NICKNAME SINCE I WAS A CHILD,GORDITO FAT,N
22307,OHIO H8R,2,"I AM FROM MICHIGAN, OHIO STATE IS OUR COLLEGE FOOTBALL RIVAL. OUR TEAM IS THE MICHIGAN WOLVERINES THEIRS, THE BUCKEYES. WE HATE OHIO STATE. GO BLUE!!",HATER,N
16985,BURRO 13,2,2013 WORK TRUCK,13 GANG  REFERENCE,N
20700,Q5OS TT,1,FOR AN INFINITI Q50S TWIN TURBO MODEL CAR.,TT AS IN BREAST (2016 Infiniti on ANI),Y
15610,WETCMRY,1,WETCMRY IS SHORT FOR WET CAMRY AFTER MODEL OF CAR I DRIVE AND THE WET PART IS BECAUSE MY CAR IS ALWAYS SUPER CLEAN AND GLOSSY,WET CAN BE TAKEN AS SEXUAL,N
3227,88SUKI,2,NO MICRO,88-HITLER,N
3121,HOOGTYD,2,ABOUT TIME,HOG TIED,N
18619,YEHAWMF,,YE HAW MY FRIENDS,YEHAW MOTHER FUCKER,N
11003,PISTLRO,2,A WILD WEST GUN MAN,PISTOLERO=A GUNMAN OR A GANGSTER (SPANISH),N
6154,H4NDJO8,1,OLD TIME,HAND JOB,N
4454,G ACTIVE,2,NOT ON QUICKWEB YET,G,N
5598,I$UH8RZ,2,SHOW CAR,I love you haters,N
16100,FISH E,1,FISHY,FISHY,Y
21415,VTLEATR,1,EV CAR THAT RUNS ON VOLTS…,"VOLT EATER, EAT CAN BE CONSIDERED SEXUAL",N
504,BAMBA G,2,NICK NAME,G AS IN GANGSTER,N
22431,G LOLI,2,GRANDMA LOLI,G AS IN  GANGSTER,N
6476,9 INSIDE,,GINSIDE IS MY ONLINE GAMING NAME  WE PLAY TOURNAMENT FOR XBOX,SEXUAL REFERENCE,N
16504,JESS913,2,MY NAME AND BIRTHDAY,13 = GANG NUMBER,Y
12962,8YANNI8,2,LUCKY NUMBERS AND PERSONAL NAME,"88, GANG REFERENCE",N
7092,JMIE18$,2,JAMIE 18,18-HITLER,N
4577,TOSS MUP,1,NOT ON QUICKWEB YET,"a toss up is a ho, a female who trades sex for drugs",N
4381,56 ROC88,2,THIS PLATE IS FOR A 1956 OLDSMOBILE ROCKET  88,PULLED FOR 88=HATE SYMBOL BUT THIS IS AN ACTUAL MODEL. DIDN’T SHOW UP ON ANI BUT HE DOES HAVE ANOTHER OLDER MODEL VEHICLE SO MAYBE ITS NOT REGISTERED,Y
12368,CEJA5O,,LAST NAME AND TYPE OF ENGINE IN THE VEHICLE,"5O, POLICE REFERENCE",Y
580,LT1 HNTR,2,LAWRENCE TAYLOR NUMBER 1 HUNTER,"LT1 is a camaro engine, camaro hunter?",N
10287,C YEE B,3,INITIALS FOR THE NAME CQUETA YEE BRIDGES,LOOKS LIKE SEE YA B,N
22785,TT THREE,1,MY THIRD AUDI TT,"TT, TITTIE, SEXUAL",Y
20978,F18HRNT,2,F/A HORNET AIRCRAFT,"its a combat jet, pulled for 18=hate symbol",Y
5233,GGPANDA,2,GO GO PANDA!!7,G AS IN GANGSTER,Y
20462,12731OG,2,12 IS THE BIRTHDAY MONTH OF MY DAUGHTERS 73 THE YEAR MY WIFE WAS BORN IN 1 IS MY BIRTHDAY MONTH,"G, GANG REFERENCE",N
16205,FARTCAN,3,A ANNOYING MUFFLER THAT USUALLY GO ON  HONDAS AND THIS PLATE IS GOING ON A HONDA,OBSCENE,N
21257,TANTOS,2,FAMILY NICKNAME,TANTO = JAPANESE SWORD (WEAPON),N
23279,SHELYAZ,3,SHELL YA IS A NICKNAME,HELL YES CUSTOMER NAME IS SHELLY,N
1405,MOB47,2,MY CHILDS INITIALS AND MY HUSBANDS HIGH SCHOOL FOOTBALL JERSEY NUMBER,MOB,N
7601,WETWIPE,1,PROMOTING MY NEW CAR DETAILING PRODUCT,WET,N
15192,NK31O,2,NATHANIEL AND KRISTIANNE ANNIVERSARY,310 AREA CODE,N
7626,M88HERC,2,NO QUICKWEB,"88=HATE SYMBOL, NO 1988 CAR",N
9944,DBLPUFF,3,TWIN SUPERCHARGERS,"PUFF, DRUG CONNOTATION",N
20099,BNEHEAD,2,nickname,BONEHEAD=A STUPID PERSON. WIKIPEDIA SAYS IT IS ALSO A DEROGATORY TERM FOR BOTH A WHITE SOUTH AFRICAN OR A WHITE POWER SKINHEAD I FOUND A COUPLE SIMILAR WITH EXPIRED RECORDS,Y
532,CHIEF G,2,THE WORD CHIEF WITH THE FIST LETTER OF MY  LAST  NAME,g=gangster,N
8386,515OE36,2,INSTAGRAM NAME / COMPETING NAME,5150 CRAZY,Y
14756,DEEVS13,2,ROLLER DERBY NAME AND NUMBER,"13, GANG REFERENCE",N
4010,VEGANAF,3,VEGAN PRIDE,AS FUCK,N
15918,STYN LIT,7D,HOW I LIVE MY LIFE.,LIT=HIGH OR DRUNK,N
5462,SHMURDA,2,IT MEANS PEACE LOVE AND DASIYS,MURDER,Y
12497,BADPP,,MY NICKNAME,"PP CAN STAND FOR PENIS, SEXUAL REFERENCE",N
7,CIO FTW,4,NO MICRO AVAILABLE,FUCK THE WORLD,N
12701,69 HSTLR,1,1969 HUSTLER (YEAR MODEL),"SEXUAL CONNOTATIONS, NO 69 VEHICLE ON ANI",N
4570,SED8 PRN,1,SEDATE AS NEEDED (ANESTHESIA PROVIDER,"questioning the sedate as needed also, although PRN does mean as needed, it looks like porn also. IF YOU SAY NO PLEASE LET ME KNOW FOR WHICH REASON I SHOULD SEND LETTER, D OR #1",N
229,S14 BLK,2,NO MICRO,14-HITLER,Y
12598,BIG5RED,2,NO MICRO,RED = GANG COLOR,Y
18822,THESTIK,1,CANDLESTICK PARK,COULD BE MAKING A REFERENCE TO A PENIS,Y
5888,GOT ITBS,3,got individual throttle bodies (car part) or game of thrones is the best show,b.s.=bull shit,N
2438,DNGR619,2,DANGER619,CA AREA CODE,N
3686,8MAMBA8,2,no micro,88 HITLER REFERENCE,N
4830,H8EN U2,2,BEING PLAYFUL HATING YOU TOO,HATE,N
15906,MICP 88,2,MOBILE INTENSIVE CARE PARAMEDIC 88,"88=HATE SYMBOL, NO 88 CAR",N
6890,ZEN8888,2,MY INITIAL AND BIRTHDATE,DOUBLE 88S. BIRTHDATE IS 1/8/70,N
17554,NOMAMIZ,3,NOTHING,SIMILAR TO NO MAMES WHICH IS A VULGAR WAY OF SAYING YOURE KIDDING OR IN OTHER TERMS DON’T FUCK WITH ME,N
9415,RDNGJ,1,FAMILY INITIALS,RIDING J,N
7322,MR 50CAL,2,THIS IS ANOTHER WAY OF SAYING MY LAST NAME,"LOOKS LIKE SUBSTITUTION FOR SOCAL, ALSO LOOKS LIKE 50 CALIBUR AS IN A RIFLE",N
20526,WHATFDA,3,WHAT FOOD AND DRUG ADMINISTRATION,FDA CAN STAND FOR FUCK DAT ASS,N
11830,CHAVA 14,2,MICRO UNAVAILABLE,14=HATE NUMBER,N
7459,PB 13,2,MY CITY NAME,13 GANG REFERENCE,N
20046,LIV$BCH,3,LIVE LOVE THE BEACH,BCH CAN STAND FOR BITCH,Y
14405,31O HRSS,2,"310 HORSES, POWER ON THE 2015 MUSTANG",310 = AREA CODE,N
12333,90052B1,2,A LIKE FOR THE CLASSICS,COMMERCIAL LOOK A LIKE,N
10386,OG KRUSH,7,ORANGE CRUSH. ITS AN ORANGE DODGE CHALLENGER NICKNAME,OG,N
22473,MOBY D69,1,I HAVE A BIG WHITE 1969 CADILLAC AND ITS NICKNAME IS MOBY DICK LIKE THE BOOK. THE 69 IS FOR THE YEAR OF THE CAR.,69 SEXUAL REFERENCE (Can’t see ANI),N
19026,COSME G,,JUST A NAME,G AS IN GANGSTER,N
11961,BREE88,2,BREE IS THE NAME OF MY DOG AND 88 IS MY  FAVORITE NUMBER,"88, HITLER REFERENCE",N
19877,666BLLY,2,HELLBILLY A TERM FOR FANS OF HANK WILLIAMS THE THIRD,PULLED FOR 666,Y
1141,ACKREDS,2,"COLOR OF CAR, REFERS TO NANTUCKET, MA.",REDS,N
16229,OGV1O,2,MY INITIALS TO MY FULL NAME AND THE ENGINE SIZE TO THE CAR,"OG, GANG REFERENCE",N
11719,ST PHRM,D,SOMETIMES A FARMER,STREET PHARMACY,N
4431,WHIT E88,2,MY NICKNAME,88-HITLER,N
5832,P2729O5,6,BIRTHDATES OF FAMILY MEMBERS,LOOK A LIKE,N
5803,G STATE,2,G STATE,G AS IN GANGSTER,Y
18379,FIREFN,3,FOR SPORTS TEAM,FN COULD STAND FOR FUCKING,N
10067,JIAYOUU,1,CHINESE FOR PUT OIL IN,TRUE BUT COULD ALSO BE READ AS PUT IN YOU JIAYOU DENIED IN 2008,Y
14645,DKS9THG,1,DAVIS/KATRINAS 9TH GENERATION ACCORD,DICKS,N
9905,1FTB3IO,2,NO MICRO,LOOKS LIKE 310 AREA CODE,N
22123,PASU IWL,2,"PASS YOU, I WILL","PASS YOU I WILL, YOU, HOSTILE",Y
8281,LXRYPRN,1,MEANS LUXURY AS NEEDED. I AM A NURSE AND PRN MEANS AS NEEDED,LUXURY PORN.. PRN IS AS NEEDED OR WHEN NECESSARY,N
8329,W T PUCK,3,FAVORITE TWO HOCKEY PLAYERS WINGELS AND THORNTON. SAN JOSE SHARKS,WHAT THE FUCK,N
14695,ZH FCZ,3,ZURICH. FC ZURICH,LOOKS LIKE ZERO FUCKS,N
13377,PETTYAF,3,PETITE AND FINE,AF IS AN ACRONYM THAT STANDS FOR AS FUCK,N
7971,Q DA OG1,2,QUIJADA THE ORIGINAL ONE,OG,N
13043,LV BLU6,2,LOVE BLUE 6 MY FATHER PLAYED FOR THE DODGERS AND HIS NUMBER WAS #6,BLUE = GANG COLOR,Y
699,MACH 5 O,5,COMBINATION OF THE NAME OF SPEED RACERS CAR AND MY CAR”,"5-oh=police, has 2015 Ford cp on ani",N
16295,FKDAFED,,FUCK THE FED,FUCK THE FEDS,N
12345,BAD8SS,,THE CAR THIS IS GOING ON IS AN 8 CYLINDER  1967 CAMARO SS,LOOKS LIKE BAD ASS,N
23100,GCMF3,3,NOT ON QUICKWEB YET,MOTHER FKER,N
21658,69CALGS,1,FOR A 1969 BUICK CALIFORNIA GS,NO 1969 ON ANI-,N
22006,FIVE5OI,5,MODEL OF CAR,"5O, POLICE REFERENCE (BMW on ANI)",Y
313,SHTBABE,3,SHORTENED VERSION OF OWNERS NICKNAME  (SHOOTBABE),"CUSTOMER LAST NAME IS SHOOTER, COULD BE READ AS SHIT, BABE OR SHOT BABE",N
21553,M38A2,5,"THIS IS FOR A JEEP AND M38A1 IS MILITARY DESIGNATION FOR JEEPS MADE FROM 55 TO 71. M38A1 WAS TAKEN, SO I REQUEST M38A2 AS NEXT BEST THING.",MILITARY REFERENCE (M38A1 is issued to a 53 Willys),Y
3977,77 KILO,D,NO MICRO,KILO IS A REFERENCE TO DRUGS,N
4688,RT HEM14,2,MY DODGE,14 AREA CODE,Y
22134,TY FIGTR,2,"REFERENCE TO STAR WARS BATTLE VEHICLE TIE FIGHTER - CAR IS GREY AND SLEEK, LIKE SPACESHIP.","FIGHTER, SOME COULD FIND IT HOSTILE",Y
19243,WYFYS13,2,WIFEYS13,"13, GANG REFERENCE",N
20222,PDS8888,2,P-PASTOR D-DIAZ S-SANCHEZ 8888-MY LUCKY FAVORITE NUMBERS,88 = HATE NUMBER,N
15930,BISH VAL,3,MY NAME,BITCH,N
20133,TAVRA69,1,LASTNAME AND YEAR,"69=sexual, no 1969 car on ani",N
4392,KILACAL,2,NICKNAME,"KILL A CAL, KILLER CAL. CUSTOMERS NAME IS CALLE",N
2922,YUPIKLR,2,NAME OF MY DOG WHO PASSED AWAY,YUPPY KILLER,N
1332,LUCIFR1,2,no micro,LUCIFER  THE DEVIL,Y
19210,FVEOOOH,5,FVEOHH IS FOR 5.0 WHICH IS THE DISPLACEMENT OF THE ENGINE ON THE MUSTANG. THERE ARE ACTUAL 5.0 BADGES ON THE CAR AS WELL.,"5O, POLICE REFERENCE",Y
21142,PHUCC U,,JUST A NAME,FUCK YOU,N
17400,CLANAOG,2,C LANA GO,"OG, GANG REFERENCE",N
1484,2F4 PLY,1,TWO FOR PLAY,4 PLAY SEXUAL REFERENCE,N
13009,BEEZ KNZ,3,NO MICRO,BEEZ CAN BE TAKEN AS BEEZY = BITCH,N
7228,6AC6DC6,2,I AM A BIG FAN OF THE BAND AC/DC.,666 MARK OF THE BEAST,Y
12900,SAND88,2,SANDHU 1988,"88, GANG REFERENCE",N
9447,SITH 88,2,NICKNAME IS THE MARINE CORPS AND THE NUMBER IS THE YEAR I WAS BORN,88 HITLER REFERENCE,N
8889,SU OF69,1,SUMMER OF 1969,NO 69 CAR,N
9763,RAQ MAN,1,I AM RAQUELS MAIN MAN,RAQ/RACK TALKING ABOUT BREAST,N
15494,FUDEATH,3,"I AM IN HOSPICE WITH END STAGE COPD. IT  MEANS FORGET ABOUT YOU, STUPID DEATH!!","FU STANDS FOR FUCK YOU, OFFENSIVE. SOME MAY FIND DEATH OFFENSIVE AS WELL",N
9561,BAMFND$,3,NO MICRO,BAD ASS MOTHER FUCKER,N
18984,1LA3JPS,2,IN OUR FAMILY ONE OF US HAS THE INITIALS OF LA AND THREE HAVE THE INITIALS OF JP,"JP OR JAP, CUSTOMER INITIALS ARE LAG",N
8965,628CJ13,7,DATES AND INITIALS,628-SAN FRAN AREA CODE. 13-GANG,N
17968,REDRUNZ,2,IM A REDHEADED RUNNER,red=gang color SAME CUSTOMER AS ABOVE,Y
20563,AFMEDIC,3,I WAS A MEDIC IN THE USAF,AF MOST LIKELY STANDS FOR AIR FORCE BUT IT CAN STAND FOR AS FUCK,Y
8318,LINEKNG,2,LINEKING,LINE KING,N
1330,911S G,2,THE MODEL OF MY CAR,G AS IN GANGSTER,Y
1241,BXFXFXB,3,BROTHERS FOREVER FOREVER BROTHERS FOR A BROTHER THAT PASSED AWAY.,URBAN SAYS BEST FRIENDS FOREVER BITCH 21 UP 17 DOWN,N
1700,LVDPAIN,1,LOVE THE PAIN,"LOVE THE PAIN, MASOCHISTIC?",N
1608,HUMM4ME,1,MY H2 HUMMER,"hum for me, DOES have a 2008 Hummer. Pulled because of the way it was worded, hum can be sexual",N
1536,OFK 1,3,NAME INTIALS,OH FUCK.,N
20441,TANK148,2,FRATERNITY NAME AND NUMBER,"TANK, WEAPON REFERENCE",N
18882,IDOSINN,2,"MEANING MY CAR IS PORSCHE ,IT MEANS TO MAKE PEOPLE JEALOUS",I DO SIN,Y
22731,HOERNER,1,OWNERS LAST NAME,"HOE RUNNER, SEXUAL REFERENCE",N
6856,YO STFU,3,THIS IS THE FIRST LETTER OF ALL MY CHILDREN,STFU-SHUT THE FUCK UP,N
17992,NNASSUV,1,NANAS SUV,ASS,N
15408,TRD 13OO,2,TRD IS FROM TOYOTAS BRAND AND MATCHES THE MODEL OF THIS TRUCK. 1300 REFERS TO THE MODEL NUMBER OF THE MILLENIUM FALCON,13 = GANG NUMBER,N
6396,4UB,2,FOR YOU BUDDY,FOR YOU BITCH,N
13580,F TYPE 1,,CAR TYPE,CAR TYPE OR F COULD MEAN FUCK,Y
1228,H8TOWRK,2,I WORK AT A TEMP AGENCY AND THE PHRASE IS ON OF A KIND.,HATE TO WORK?,N
11177,H1LL YA,,ROCK CLIMBING,HELL YEAH,Y
18461,22728,6,AARAV MY SONS NAME DIALING OF PHONE,ALL DIGITS,Y
10742,G FOLK,2,"MY CAR CLUB, GERMAN FOLKS",G AS IN GANGSTER,N
20780,GLK MYWY,2,"MEANING, ITS MY GLK MY WAY!",GLOCK MY WAY,N
21362,LX IV,2,64 IN ROMAN NUMERALS,"XIV STANDS OUT TO ME, GANG REFERENCE",Y
4410,BKTHFUP,3,BACK THE FREAK UP,BACK THE FUCK UP,N
9513,KLR ZL1,7,KILLER CAMARO ZL1,KILLER?,N
19613,FRYDCAT,1,FRIEDCAT IS MY NICKNAME. FRIED FOR FRIEDMAN AND CAT BECAUSE I LOVE CATS,CAT,Y
21966,LOKI 14,2,MYTH GOD,"14, GANG REFERENCE",N
6795,N9R5HO,7,NO MICRO,SHO? NUMBERS FOR LETTERS? NGR SHO?,N
12503,H2OOOOH,,WATER. OOOH... THIS CAR EMITS WATER ONLY! WE ARE REQUESTING THIS FOR A TOYOTA MIRAI FUEL CELL CAR.,LOOK ALIKE,N
3721,BLKY 124,2,MY DOGS NAME AND BIRTHDAY,"BLACKY, RACIAL SLUR",N
18313,AMGSHIT,3,CAR RIVALRY,"SHIT, PROFANITY",N
7397,GETM WET,1,no quickweb,"wet can have sexual connotations, it is a trailer plate and he has a boat also",N
17289,BLUEWVE,2,BLUEWAVE IS THE NAME OF MY COMPANY,"BLUE, GANG REFERENCE",Y
1404,METH OD,D,MY FANTASY FOOTBALL TEAM NAME IS METHOD,METHOD…. OVERDOSE ON METH?,N
8702,UPRT NKD,1,UPRIGHT MOTORCYCLE THAT DOESNT HAVE FAIRINGS ON IT,UPRIGHT NAKED,N
6029,PULLS 5&,1,NO MICRO,PULLS 5 STARS.. ONLY GETS OR HAS SEX WITH 5 STAR PEOPLE,N
22902,LLI 6688,2,GOOD LUCK,88 = HATE NUMBER,N
18758,YH8ME2,2,WHY NOT LOVE ME,PULLED FOR H8 = HATE,N
12195,ROKIN88,2,PLATE IS FOR A 1957 OLDSMOBILE 88 ROCKING 88,88 = HATE NUMBER,Y
1027,OG GTO,2,NO MICRO,OG,N
8620,DOM TOP,1,DOMINIQUE TOP,"DOM-DOMINENT, TOP-SEXUAL POSITION",N
1555,CRZN5OH,5,CRUZ IS MY LAST NAME AND I DRIVE A5.0 MUSTANG,50. POLICE,Y
3051,88MIR88,2,LAST NAME AND CAR NUMBER,88 HITLER REFERENCE,N
18682,WAR MACN,,war machine,WAR MACHINE,N
5237,GROCART,D,"WE OWN A VEGGIE CART, SO IT MEANS GROW CART.",GROW AS IN MARIJUANA,Y
8041,6BANGER,1,6 BANGER,BANG=SEXUAL.. IS 6BANGER V6? OK?,N
7466,408 FILF,2,408 LIVING INTELLIGENT LOVING FREEDOM,408 AREA CODE,N
20127,PPLOPEZ,2,MY DOG,"peepee, urine",N
11242,DI HRD,2,DIE HARD,DIE HARD,N
22740,JUNKGUY,1,JUNK HAULER,JUNK COULD BE REFERENCE TO A MANS GENETALIA,Y
1522,BAE 2 LA,3,BAY TO LA,BAE IS POOP IN DANISH,N
9789,REDBRDS,7,I AM FAN OF ST LOUIS CARDINALS,RED-GANG COLOR,Y
18168,FUKHLRY,,MY NICK NAME SINCE I WAS A KID,FUCK HILLARY,N
20193,SCNDREL,2,SCOUNDREL,SCOUNDREL,Y
8976,NEDLDOC,7,NO MICRO,NEEDLE DOC-DRUGS,N
2067,BZERK 56,2,not on quickweb yet,DICTIONARY.COM BERZERK=violently or destructively frenzied; wild; crazed; deranged,Y
15447,ATA1881,2,ATA = ATATURK GREAT LEADER AND FOUNDER OF TURKISH REPUBLIC  1881 = HIS BIRTH YEAR,"88 STANDS OUT, GANG REFERENCE",N
14772,GNGRBLZ,1,I HAVE A RED BEARD AND MY TEAMMATES CALL ME GINGER BLITZ ON MY RUGBY TEAM,"LOOKS LIKE GINGER BALLS, SEXUAL REFERENCE",N
9896,OLD GEEE,2,CAR IS A INFINITY G35 AND ITS OLD.,G AS IN GANGSTER,N
12007,K9BOMB,2,I AM A K9 BOMB DOG HANDLER FOR THE  GOVERNMENT,"BOMG, REFERENCE TO A WEAPON",N
10026,W RAW X,1 OR 3,WRX IS THE CAR IM DRIVING MADE BY SUBARU,"RAW CAN HAVE SEXUAL OR DRUG CONNOTATION, HAS 2016 SUBARU",N
6588,BLU ZUB,2,BLUE CAR BELONGING TO ZUBIETA FAMILY,BLUE,Y
22550,SLVE,2,NO MICRO,SLAVE?,N
12352,BLIT4JC,,BE LIGHT FOR JESUS CHRIST (ALSO) BULLIT FOR JESUS CHRIST,B LIT IS A TERM USED TO SAY BE HIGH,N
12385,FAVA323,,LAST NAME AND AREA CODE,"AREA CODE, GANG REFERENCE",N
4555,HUCK13,2,DADS NICK NAME AND BIRTHDATE,"13=GANG NUMBER, NO 2013 CAR ON ANI",N
3166,GLK,2,INITIALS,GLOCK,N
15399,SLAYMRR,2,SLAY = TO DO AN AMAZING JOB OR TO EXCELL MRR = MONTHLY RECURRING REVENUE,PULLED FOR SLAY,N
